Type,Timestamp,ProcessStepName,Parameter,Pump To Pressure,Pump Pressure,Step Time,Log Interval,Pump Time,CHF3 (100) (sccm),CF4 (100) (sccm),SF6 (100) (sccm),C4F8 (100) (sccm),Ar (100) (sccm),O2 (100) (sccm),Table Temperature (C),Water Temperature (C),Process State,Elapsed Time,Ignore Tolerance,Rf Hold,Pressure (mTorr),Position (Deg),Position Mode,LPS Strike Pressure (mTorr),LPS Dc Bias (volts),LPS Ramp Rate,HF Power (W),HF Reflected Power (W),ICP Power (W),ICP Reflected Power (W),Upper Magnitude (%),Upper Phase (%),Lower Magnitude (%),Lower Phase (%),DC Bias (V),Lf232 Power (W),Lf232 Reflected Power (W),Tune (%),Load (%),Hold,Manual,Frequency (kHz),Pulsed,Hi Power (W),Low Power (W),Pulse Time (Hz),Duty Cycle (%),Helium Pressure (Torr),Helium Flow,Helium Flow[1],He Leak Mode,Endpoint State,Endpoint,Signal Smooth Time (Secs),Endpoint Closed Time (Secs),Endpoint Type,Endpoint Threshold Type,Endpoint Normalisation Time (Secs),Endpoint Normalisation (percent),Endpoint OverEtch Time (Secs),Endpoint Threshold (percent),Endpoint Capture Time (Secs),Endpoint OverEtch (percent),Etch Depth,Refractive Index,Laser Wavelength,Etch Depth[1],Etch Rate,Derivative Smooth Time (Secs),Derivative Gain,Endpoint Type[1],Wavelength 1 (%),Wavelength 2 (%),Wavelength 3 (%),Integration Time (ms),Sample Average,Boxcar Width,taskID,BatchID,LotID,recipe,UID,user
Data,2024/08/29 16:55:22.184,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,01:28:53.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.5 ,22 ,14 ,Process started  all tolerances OK,5490.894,,,50.5 ,26.9 ,,,,,201 ,1 ,1995 ,1 ,35.7 ,35.8 ,62.1 ,67.5 ,500.6 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 16:55:27.199,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,01:28:48.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,49.9 ,22 ,14 ,Process started  all tolerances OK,5495.909,,,50.5 ,26.9 ,,,,,201 ,1 ,1994 ,1 ,35.6 ,35.8 ,62.0 ,67.5 ,500.9 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 16:55:32.230,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,01:28:43.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.4 ,22 ,14 ,Process started  all tolerances OK,5500.94,,,50.5 ,26.9 ,,,,,201 ,1 ,1995 ,1 ,35.7 ,35.8 ,62.1 ,67.5 ,500.1 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 16:55:37.277,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,01:28:38.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.7 ,22 ,14 ,Process started  all tolerances OK,5505.987,,,50.5 ,26.9 ,,,,,201 ,1 ,1995 ,1 ,35.7 ,35.8 ,62.1 ,67.5 ,500.9 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 16:55:42.308,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,01:28:33.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.6 ,22 ,14 ,Process started  all tolerances OK,5511.018,,,50.5 ,26.9 ,,,,,201 ,1 ,1995 ,1 ,35.6 ,35.8 ,62.1 ,67.5 ,500.4 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 16:55:47.323,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,01:28:28.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.2 ,22 ,14 ,Process started  all tolerances OK,5516.033,,,50.5 ,26.9 ,,,,,201 ,1 ,1995 ,1 ,35.6 ,35.8 ,62.1 ,67.5 ,500.4 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 16:55:52.353,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,01:28:23.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.1 ,22 ,14 ,Process started  all tolerances OK,5521.063,,,50.5 ,26.9 ,,,,,201 ,1 ,1995 ,1 ,35.6 ,35.8 ,62.1 ,67.5 ,500.1 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 16:55:57.399,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,01:28:18.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.9 ,22 ,14 ,Process started  all tolerances OK,5526.109,,,50.5 ,26.9 ,,,,,201 ,1 ,1995 ,1 ,35.7 ,35.8 ,62.1 ,67.5 ,500.4 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 16:56:02.415,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,01:28:13.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.6 ,22 ,14 ,Process started  all tolerances OK,5531.125,,,50.5 ,26.9 ,,,,,201 ,1 ,1995 ,1 ,35.7 ,35.8 ,62.1 ,67.6 ,500.6 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 16:56:07.461,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,01:28:08.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.5 ,22 ,14 ,Process started  all tolerances OK,5536.171,,,50.5 ,26.9 ,,,,,201 ,1 ,1995 ,1 ,35.6 ,35.8 ,62.1 ,67.5 ,500.1 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 16:56:12.508,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,01:28:03.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.0 ,22 ,14 ,Process started  all tolerances OK,5541.218,,,50.4 ,26.9 ,,,,,201 ,1 ,1994 ,1 ,35.6 ,35.8 ,62.1 ,67.5 ,500.1 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 16:56:17.523,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,01:27:57.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.5 ,22 ,14 ,Process started  all tolerances OK,5546.233,,,50.5 ,26.9 ,,,,,201 ,1 ,1995 ,1 ,35.6 ,35.8 ,62.1 ,67.5 ,500.1 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 16:56:22.554,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,01:27:53.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.5 ,22 ,14 ,Process started  all tolerances OK,5551.264,,,50.4 ,26.9 ,,,,,201 ,1 ,1995 ,1 ,35.7 ,35.8 ,62.1 ,67.5 ,500.1 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 16:56:27.616,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,01:27:47.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.5 ,22 ,14 ,Process started  all tolerances OK,5556.326,,,50.5 ,26.9 ,,,,,201 ,1 ,1995 ,1 ,35.7 ,35.8 ,62.1 ,67.5 ,499.9 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 16:56:32.647,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,01:27:42.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,49.8 ,22 ,14 ,Process started  all tolerances OK,5561.357,,,50.6 ,26.8 ,,,,,201 ,1 ,1995 ,1 ,35.6 ,35.8 ,62.1 ,67.5 ,500.9 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 16:56:37.709,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,01:27:37.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.6 ,22 ,14 ,Process started  all tolerances OK,5566.419,,,50.5 ,26.9 ,,,,,201 ,1 ,1995 ,1 ,35.7 ,35.8 ,62.1 ,67.5 ,500.6 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 16:56:42.771,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,01:27:32.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.6 ,22 ,14 ,Process started  all tolerances OK,5571.481,,,50.5 ,26.9 ,,,,,201 ,1 ,1994 ,1 ,35.6 ,35.8 ,62.1 ,67.5 ,500.1 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 16:56:47.818,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,01:27:27.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.6 ,22 ,14 ,Process started  all tolerances OK,5576.528,,,50.5 ,26.9 ,,,,,201 ,1 ,1995 ,1 ,35.6 ,35.8 ,62.1 ,67.5 ,500.4 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 16:56:52.880,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,01:27:22.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.0 ,22 ,14 ,Process started  all tolerances OK,5581.59,,,50.5 ,26.9 ,,,,,201 ,1 ,1995 ,1 ,35.6 ,35.8 ,62.1 ,67.5 ,500.1 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 16:56:57.926,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,01:27:17.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.4 ,22 ,14 ,Process started  all tolerances OK,5586.636,,,50.6 ,26.9 ,,,,,201 ,1 ,1995 ,1 ,35.6 ,35.8 ,62.1 ,67.5 ,500.9 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 16:57:02.942,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,01:27:12.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.5 ,22 ,14 ,Process started  all tolerances OK,5591.652,,,50.5 ,26.8 ,,,,,201 ,1 ,1995 ,1 ,35.6 ,35.8 ,62.1 ,67.5 ,499.6 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 16:57:08.004,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,01:27:07.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.6 ,22 ,14 ,Process started  all tolerances OK,5596.714,,,50.5 ,26.9 ,,,,,201 ,1 ,1995 ,1 ,35.6 ,35.8 ,62.1 ,67.5 ,499.6 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 16:57:13.050,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,01:27:02.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.3 ,22 ,14 ,Process started  all tolerances OK,5601.76,,,50.6 ,26.9 ,,,,,201 ,1 ,1995 ,1 ,35.7 ,35.8 ,62.1 ,67.5 ,500.1 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 16:57:18.112,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,01:26:57.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.1 ,22 ,14 ,Process started  all tolerances OK,5606.822,,,50.5 ,26.9 ,,,,,201 ,1 ,1995 ,1 ,35.6 ,35.8 ,62.1 ,67.5 ,499.4 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 16:57:23.128,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,01:26:52.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.8 ,22 ,14 ,Process started  all tolerances OK,5611.838,,,50.5 ,26.9 ,,,,,201 ,1 ,1995 ,1 ,35.6 ,35.8 ,62.1 ,67.5 ,499.9 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 16:57:28.174,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,01:26:47.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.6 ,22 ,14 ,Process started  all tolerances OK,5616.884,,,50.5 ,26.9 ,,,,,201 ,1 ,1995 ,1 ,35.7 ,35.9 ,62.1 ,67.5 ,500.4 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 16:57:33.221,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,01:26:42.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.5 ,22 ,14 ,Process started  all tolerances OK,5621.931,,,50.5 ,26.9 ,,,,,201 ,1 ,1995 ,1 ,35.6 ,35.8 ,62.1 ,67.5 ,499.9 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 16:57:38.267,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,01:26:37.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.1 ,22 ,14 ,Process started  all tolerances OK,5626.977,,,50.5 ,26.9 ,,,,,201 ,1 ,1995 ,1 ,35.7 ,35.8 ,62.1 ,67.5 ,500.4 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 16:57:43.313,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,01:26:32.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.3 ,22 ,14 ,Process started  all tolerances OK,5632.023,,,50.6 ,26.8 ,,,,,201 ,1 ,1995 ,1 ,35.6 ,35.8 ,62.0 ,67.5 ,500.4 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 16:57:48.329,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,01:26:27.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.6 ,22 ,14 ,Process started  all tolerances OK,5637.039,,,50.5 ,26.8 ,,,,,201 ,1 ,1994 ,1 ,35.6 ,35.8 ,62.1 ,67.5 ,500.4 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 16:57:53.359,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,01:26:22.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.5 ,22 ,14 ,Process started  all tolerances OK,5642.069,,,50.6 ,26.8 ,,,,,201 ,1 ,1994 ,1 ,35.6 ,35.8 ,62.1 ,67.5 ,500.6 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 16:57:58.374,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,01:26:17.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.5 ,22 ,14 ,Process started  all tolerances OK,5647.084,,,50.4 ,26.9 ,,,,,201 ,1 ,1995 ,1 ,35.7 ,35.8 ,62.1 ,67.5 ,500.1 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 16:58:03.405,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,01:26:12.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.0 ,22 ,14 ,Process started  all tolerances OK,5652.115,,,50.5 ,26.9 ,,,,,201 ,1 ,1995 ,1 ,35.6 ,35.8 ,62.1 ,67.5 ,500.1 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 16:58:08.436,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,01:26:07.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.4 ,22 ,14 ,Process started  all tolerances OK,5657.146,,,50.4 ,26.9 ,,,,,201 ,1 ,1995 ,1 ,35.7 ,35.8 ,62.1 ,67.5 ,499.9 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 16:58:13.467,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,01:26:02.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.7 ,22 ,14 ,Process started  all tolerances OK,5662.177,,,50.5 ,26.9 ,,,,,201 ,1 ,1995 ,1 ,35.7 ,35.8 ,62.1 ,67.5 ,500.1 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 16:58:18.513,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,01:25:57.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.5 ,22 ,14 ,Process started  all tolerances OK,5667.223,,,50.5 ,26.9 ,,,,,201 ,1 ,1995 ,1 ,35.6 ,35.8 ,62.1 ,67.5 ,500.4 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 16:58:23.560,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,01:25:52.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.5 ,22 ,14 ,Process started  all tolerances OK,5672.27,,,50.5 ,26.9 ,,,,,201 ,1 ,1994 ,1 ,35.6 ,35.8 ,62.1 ,67.5 ,500.1 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 16:58:28.575,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,01:25:47.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.2 ,22 ,14 ,Process started  all tolerances OK,5677.285,,,50.5 ,26.9 ,,,,,201 ,1 ,1995 ,1 ,35.6 ,35.8 ,62.1 ,67.5 ,500.4 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 16:58:33.637,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,01:25:42.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.8 ,22 ,14 ,Process started  all tolerances OK,5682.347,,,50.6 ,26.9 ,,,,,201 ,1 ,1995 ,1 ,35.6 ,35.8 ,62.1 ,67.5 ,500.9 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 16:58:38.667,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,01:25:36.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.7 ,22 ,14 ,Process started  all tolerances OK,5687.377,,,50.5 ,26.9 ,,,,,201 ,1 ,1995 ,1 ,35.6 ,35.8 ,62.1 ,67.5 ,500.1 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 16:58:43.684,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,01:25:31.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.4 ,22 ,14 ,Process started  all tolerances OK,5692.394,,,50.6 ,26.9 ,,,,,201 ,1 ,1995 ,1 ,35.6 ,35.8 ,62.1 ,67.5 ,500.9 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 16:58:48.729,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,01:25:26.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.2 ,22 ,14 ,Process started  all tolerances OK,5697.439,,,50.5 ,26.9 ,,,,,201 ,1 ,1994 ,1 ,35.7 ,35.8 ,62.1 ,67.5 ,500.4 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 16:58:53.745,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,01:25:21.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.2 ,22 ,14 ,Process started  all tolerances OK,5702.455,,,50.6 ,26.9 ,,,,,201 ,1 ,1995 ,1 ,35.6 ,35.8 ,62.1 ,67.5 ,500.4 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 16:58:58.761,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,01:25:16.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,51.0 ,22 ,14 ,Process started  all tolerances OK,5707.471,,,50.5 ,26.9 ,,,,,201 ,1 ,1995 ,1 ,35.6 ,35.8 ,62.1 ,67.5 ,500.1 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
